Longitude_deg,Latitude_deg,Elevation_m,Temperature_C
86.9293,27.963,6066.5982,-9.5669
86.9298,27.963,6057.8032,-9.5097
86.9303,27.963,6048.1369,-9.4469
86.9308,27.963,6037.6316,-9.3786
86.9313,27.963,6026.3228,-9.3051
86.9318,27.963,6014.249,-9.2266
86.9323,27.963,6001.4517,-9.1434
86.9328,27.963,5987.9759,-9.0558
86.9333,27.963,5973.8702,-8.9642
86.9338,27.963,5959.1877,-8.8687
86.9343,27.963,5943.9867,-8.7699
86.9348,27.963,5928.3312,-8.6682
86.9354,27.963,5912.293,-8.5639
86.9359,27.963,5895.952,-8.4577
86.9364,27.963,5879.3986,-8.3501
86.9369,27.963,5862.7346,-8.2418
86.9374,27.963,5846.0748,-8.1335
86.9379,27.963,5829.5475,-8.0261
86.9384,27.963,5813.2947,-7.9204
86.9389,27.963,5797.4713,-7.8176
86.9394,27.963,5782.2426,-7.7186
86.9399,27.963,5767.7802,-7.6246
86.9404,27.963,5754.2559,-7.5367
86.9409,27.963,5741.8341,-7.4559
86.9414,27.963,5730.6615,-7.3833
86.9419,27.963,5720.856,-7.3196
86.9424,27.963,5712.4943,-7.2652
86.9429,27.963,5705.6,-7.2204
86.9434,27.963,5700.1323,-7.1849
86.9439,27.963,5695.978,-7.1579
86.9444,27.963,5692.9462,-7.1382
86.9449,27.963,5690.7691,-7.124
86.9455,27.963,5689.1072,-7.1132
86.946,27.963,5687.5622,-7.1032
86.9465,27.963,5685.6942,-7.091
86.947,27.963,5683.0446,-7.0738
86.9475,27.963,5679.1632,-7.0486
86.948,27.963,5673.6353,-7.0126
86.9485,27.963,5666.1095,-6.9637
86.949,27.963,5656.3218,-6.9001
86.9495,27.963,5644.1141,-6.8207
86.95,27.963,5629.4456,-6.7254
86.9,27.9635,5438.0174,-5.4811
86.9005,27.9635,5451.6134,-5.5695
86.901,27.9635,5465.6846,-5.6609
86.9015,27.9635,5480.2249,-5.7555
86.902,27.9635,5495.226,-5.853
86.9025,27.9635,5510.6778,-5.9534
86.903,27.9635,5526.5679,-6.0567
86.9035,27.9635,5542.8818,-6.1627
86.904,27.9635,5559.6028,-6.2714
86.9045,27.9635,5576.7118,-6.3826
86.9051,27.9635,5594.1878,-6.4962
86.9056,27.9635,5612.0071,-6.612
86.9061,27.9635,5630.144,-6.7299
86.9066,27.9635,5648.5705,-6.8497
86.9071,27.9635,5667.2564,-6.9712
86.9076,27.9635,5686.1691,-7.0941
86.9081,27.9635,5705.2743,-7.2183
86.9086,27.9635,5724.5352,-7.3435
86.9091,27.9635,5743.9134,-7.4694
86.9096,27.9635,5763.3684,-7.5959
86.9101,27.9635,5782.8582,-7.7226
86.9106,27.9635,5802.339,-7.8492
86.9111,27.9635,5821.7656,-7.9755
86.9116,27.9635,5841.0916,-8.1011
86.9121,27.9635,5860.2693,-8.2258
86.9126,27.9635,5879.2502,-8.3491
86.9131,27.9635,5897.985,-8.4709
86.9136,27.9635,5916.4239,-8.5908
86.9141,27.9635,5934.5168,-8.7084
86.9146,27.9635,5952.2133,-8.8234
86.9152,27.9635,5969.4634,-8.9355
86.9157,27.9635,5986.2172,-9.0444
86.9162,27.9635,6002.4257,-9.1498
86.9167,27.9635,6018.0403,-9.2513
86.9172,27.9635,6033.0139,-9.3486
86.9177,27.9635,6047.3005,-9.4415
86.9182,27.9635,6060.8556,-9.5296
86.9187,27.9635,6073.6366,-9.6126
86.9192,27.9635,6085.6029,-9.6904
86.9197,27.9635,6096.7158,-9.7627
86.9202,27.9635,6106.9395,-9.8291
86.9207,27.9635,6116.2404,-9.8896
86.9212,27.9635,6124.5879,-9.9438
86.9217,27.9635,6131.9543,-9.9917
86.9222,27.9635,6138.3151,-10.033
86.9227,27.9635,6143.6489,-10.0677
86.9232,27.9635,6147.9378,-10.0956
86.9237,27.9635,6151.1672,-10.1166
86.9242,27.9635,6153.3263,-10.1306
86.9247,27.9635,6154.4077,-10.1376
86.9253,27.9635,6154.4077,-10.1377
86.9258,27.9635,6153.3264,-10.1306
86.9263,27.9635,6151.1674,-10.1166
86.9268,27.9635,6147.938,-10.0956
86.9273,27.9635,6143.6494,-10.0677
86.9278,27.9635,6138.316,-10.0331
86.9283,27.9635,6131.9559,-9.9917
86.9288,27.9635,6124.5906,-9.9438
86.9293,27.9635,6116.2451,-9.8896
86.9298,27.9635,6106.9477,-9.8292
86.9303,27.9635,6096.7298,-9.7627
86.9308,27.9635,6085.6262,-9.6906
86.9313,27.9635,6073.6752,-9.6129
86.9318,27.9635,6060.9184,-9.53
86.9323,27.9635,6047.4013,-9.4421
86.9328,27.9635,6033.1734,-9.3496
86.9333,27.9635,6018.2891,-9.2529
86.9338,27.9635,6002.8083,-9.1523
86.9343,27.9635,5986.7974,-9.0482
86.9348,27.9635,5970.3307,-8.9411
86.9354,27.9635,5953.4918,-8.8317
86.9359,27.9635,5936.3747,-8.7204
86.9364,27.9635,5919.086,-8.6081
86.9369,27.9635,5901.7455,-8.4953
86.9374,27.9635,5884.4876,-8.3832
86.9379,27.9635,5867.4611,-8.2725
86.9384,27.9635,5850.8281,-8.1644
86.9389,27.9635,5834.7618,-8.06
86.9394,27.9635,5819.4421,-7.9604
86.9399,27.9635,5805.0493,-7.8668
86.9404,27.9635,5791.756,-7.7804
86.9409,27.9635,5779.7167,-7.7022
86.9414,27.9635,5769.0561,-7.6329
86.9419,27.9635,5759.8565,-7.5731
86.9424,27.9635,5752.1447,-7.5229
86.9429,27.9635,5745.8815,-7.4822
86.9434,27.9635,5740.952,-7.4502
86.9439,27.9635,5737.1614,-7.4255
86.9444,27.9635,5734.2347,-7.4065
86.9449,27.9635,5731.8232,-7.3909
86.9455,27.9635,5729.5164,-7.3759
86.946,27.9635,5726.8614,-7.3586
86.9465,27.9635,5723.3855,-7.336
86.947,27.9635,5718.6246,-7.3051
86.9475,27.9635,5712.1515,-7.263
86.948,27.9635,5703.6045,-7.2074
86.9485,27.9635,5692.7123,-7.1366
86.949,27.9635,5679.3131,-7.0495
86.9495,27.9635,5663.3669,-6.9459
86.95,27.9635,5644.9591,-6.8262
86.9,27.964,5451.3676,-5.5679
86.9005,27.964,5465.7262,-5.6612
86.901,27.964,5480.5866,-5.7578
86.9015,27.964,5495.9425,-5.8576
86.902,27.964,5511.785,-5.9606
86.9025,27.964,5528.1035,-6.0667
86.903,27.964,5544.8849,-6.1758
86.9035,27.964,5562.1138,-6.2877
86.904,27.964,5579.7726,-6.4025
86.9045,27.964,5597.8413,-6.52
86.9051,27.964,5616.2975,-6.6399
86.9056,27.964,5635.1162,-6.7623
86.9061,27.964,5654.2705,-6.8868
86.9066,27.964,5673.7305,-7.0132
86.9071,27.964,5693.4644,-7.1415
86.9076,27.964,5713.438,-7.2713
86.9081,27.964,5733.6147,-7.4025
86.9086,27.964,5753.956,-7.5347
86.9091,27.964,5774.4211,-7.6677
86.9096,27.964,5794.9673,-7.8013
86.9101,27.964,5815.5503,-7.9351
86.9106,27.964,5836.1237,-8.0688
86.9111,27.964,5856.64,-8.2022
86.9116,27.964,5877.0499,-8.3348
86.9121,27.964,5897.3033,-8.4665
86.9126,27.964,5917.3488,-8.5968
86.9131,27.964,5937.1345,-8.7254
86.9136,27.964,5956.6076,-8.8519
86.9141,27.964,5975.7153,-8.9761
86.9146,27.964,5994.4044,-9.0976
86.9152,27.964,6012.622,-9.216
86.9157,27.964,6030.3155,-9.3311
86.9162,27.964,6047.4331,-9.4423
86.9167,27.964,6063.9236,-9.5495
86.9172,27.964,6079.737,-9.6523
86.9177,27.964,6094.8249,-9.7504
86.9182,27.964,6109.1404,-9.8434
86.9187,27.964,6122.6382,-9.9311
86.9192,27.964,6135.2756,-10.0133
86.9197,27.964,6147.0119,-10.0896
86.9202,27.964,6157.809,-10.1598
86.9207,27.964,6167.6316,-10.2236
86.9212,27.964,6176.4473,-10.2809
86.9217,27.964,6184.2269,-10.3315
86.9222,27.964,6190.9445,-10.3751
86.9227,27.964,6196.5774,-10.4118
86.9232,27.964,6201.1069,-10.4412
86.9237,27.964,6204.5175,-10.4634
86.9242,27.964,6206.7976,-10.4782
86.9247,27.964,6207.9397,-10.4856
86.9253,27.964,6207.9397,-10.4856
86.9258,27.964,6206.7978,-10.4782
86.9263,27.964,6204.5177,-10.4634
86.9268,27.964,6201.1074,-10.4412
86.9273,27.964,6196.5783,-10.4118
86.9278,27.964,6190.9461,-10.3751
86.9283,27.964,6184.2297,-10.3315
86.9288,27.964,6176.4522,-10.2809
86.9293,27.964,6167.6401,-10.2237
86.9298,27.964,6157.8234,-10.1599
86.9303,27.964,6147.0361,-10.0897
86.9308,27.964,6135.3156,-10.0136
86.9313,27.964,6122.7033,-9.9316
86.9318,27.964,6109.2448,-9.8441
86.9323,27.964,6094.9902,-9.7514
86.9328,27.964,6079.9948,-9.654
86.9333,27.964,6064.3201,-9.5521
86.9338,27.964,6048.0343,-9.4462
86.9343,27.964,6031.2144,-9.3369
86.9348,27.964,6013.9469,-9.2247
86.9354,27.964,5996.3298,-9.1101
86.9359,27.964,5978.4741,-8.9941
86.9364,27.964,5960.5048,-8.8773
86.9369,27.964,5942.5623,-8.7607
86.9374,27.964,5924.8021,-8.6452
86.9379,27.964,5907.3938,-8.5321
86.9384,27.964,5890.5186,-8.4224
86.9389,27.964,5874.3649,-8.3174
86.9394,27.964,5859.1216,-8.2183
86.9399,27.964,5844.9699,-8.1263
86.9404,27.964,5832.0724,-8.0425
86.9409,27.964,5820.5607,-7.9676
86.9414,27.964,5810.5227,-7.9024
86.9419,27.964,5801.989,-7.8469
86.9424,27.964,5794.9217,-7.801
86.9429,27.964,5789.2047,-7.7638
86.9434,27.964,5784.6388,-7.7342
86.9439,27.964,5780.942,-7.7101
86.9444,27.964,5777.7558,-7.6894
86.9449,27.964,5774.6577,-7.6693
86.9455,27.964,5771.181,-7.6467
86.946,27.964,5766.839,-7.6185
86.9465,27.964,5761.1532,-7.5815
86.947,27.964,5753.6837,-7.5329
86.9475,27.964,5744.0582,-7.4704
86.948,27.964,5731.998,-7.392
86.9485,27.964,5717.338,-7.2967
86.949,27.964,5700.0391,-7.1843
86.9495,27.964,5680.1918,-7.0552
86.95,27.964,5658.0106,-6.9111
86.9,27.9645,5465.1658,-5.6576
86.9005,27.9645,5480.3126,-5.756
86.901,27.9645,5495.9888,-5.8579
86.9015,27.9645,5512.1875,-5.9632
86.902,27.9645,5528.8997,-6.0718
86.9025,27.9645,5546.114,-6.1837
86.903,27.9645,5563.8165,-6.2988
86.9035,27.9645,5581.9912,-6.4169
86.904,27.9645,5600.6193,-6.538
86.9045,27.9645,5619.6799,-6.6619
86.9051,27.9645,5639.1491,-6.7885
86.9056,27.9645,5659.0009,-6.9175
86.9061,27.9645,5679.2066,-7.0488
86.9066,27.9645,5699.7348,-7.1823
86.9071,27.9645,5720.552,-7.3176
86.9076,27.9645,5741.6219,-7.4545
86.9081,27.9645,5762.9062,-7.5929
86.9086,27.9645,5784.3641,-7.7324
86.9091,27.9645,5805.9525,-7.8727
86.9096,27.9645,5827.6266,-8.0136
86.9101,27.9645,5849.3394,-8.1547
86.9106,27.9645,5871.0422,-8.2958
86.9111,27.9645,5892.6847,-8.4365
86.9116,27.9645,5914.215,-8.5764
86.9121,27.9645,5935.5801,-8.7153
86.9126,27.9645,5956.726,-8.8527
86.9131,27.9645,5977.5977,-8.9884
86.9136,27.9645,5998.1398,-9.1219
86.9141,27.9645,6018.2963,-9.2529
86.9146,27.9645,6038.0113,-9.3811
86.9152,27.9645,6057.2289,-9.506
86.9157,27.9645,6075.8937,-9.6273
86.9162,27.9645,6093.9509,-9.7447
86.9167,27.9645,6111.3466,-9.8578
86.9172,27.9645,6128.0281,-9.9662
86.9177,27.9645,6143.9442,-10.0696
86.9182,27.9645,6159.0455,-10.1678
86.9187,27.9645,6173.2843,-10.2603
86.9192,27.9645,6186.6154,-10.347
86.9197,27.9645,6198.9959,-10.4275
86.9202,27.9645,6210.3856,-10.5015
86.9207,27.9645,6220.7474,-10.5689
86.9212,27.9645,6230.0471,-10.6293
86.9217,27.9645,6238.2537,-10.6826
86.9222,27.9645,6245.34,-10.7287
86.9227,27.9645,6251.2822,-10.7673
86.9232,27.9645,6256.0603,-10.7984
86.9237,27.9645,6259.6581,-10.8218
86.9242,27.9645,6262.0634,-10.8374
86.9247,27.9645,6263.2682,-10.8452
86.9253,27.9645,6263.2682,-10.8452
86.9258,27.9645,6262.0637,-10.8374
86.9263,27.9645,6259.6586,-10.8218
86.9268,27.9645,6256.0612,-10.7984
86.9273,27.9645,6251.2839,-10.7673
86.9278,27.9645,6245.343,-10.7287
86.9283,27.9645,6238.2588,-10.6827
86.9288,27.9645,6230.0559,-10.6294
86.9293,27.9645,6220.7624,-10.569
86.9298,27.9645,6210.4107,-10.5017
86.9303,27.9645,6199.0373,-10.4277
86.9308,27.9645,6186.6828,-10.3474
86.9313,27.9645,6173.3925,-10.2611
86.9318,27.9645,6159.2167,-10.1689
86.9323,27.9645,6144.2114,-10.0714
86.9328,27.9645,6128.439,-9.9689
86.9333,27.9645,6111.9697,-9.8618
86.9338,27.9645,6094.8825,-9.7507
86.9343,27.9645,6077.2669,-9.6362
86.9348,27.9645,6059.2244,-9.519
86.9354,27.9645,6040.8704,-9.3997
86.9359,27.9645,6022.3352,-9.2792
86.9364,27.9645,6003.7649,-9.1585
86.9369,27.9645,5985.322,-9.0386
86.9374,27.9645,5967.1834,-8.9207
86.9379,27.9645,5949.5385,-8.806
86.9384,27.9645,5932.5843,-8.6958
86.9389,27.9645,5916.5187,-8.5914
86.9394,27.9645,5901.5315,-8.494
86.9399,27.9645,5887.7936,-8.4047
86.9404,27.9645,5875.4438,-8.3244
86.9409,27.9645,5864.5759,-8.2537
86.9414,27.9645,5855.2243,-8.193
86.9419,27.9645,5847.3526,-8.1418
86.9424,27.9645,5840.8432,-8.0995
86.9429,27.9645,5835.4927,-8.0647
86.9434,27.9645,5831.0119,-8.0356
86.9439,27.9645,5827.0321,-8.0097
86.9444,27.9645,5823.1188,-7.9843
86.9449,27.9645,5818.7911,-7.9561
86.9455,27.9645,5813.5476,-7.9221
86.946,27.9645,5806.8954,-7.8788
86.9465,27.9645,5798.3815,-7.8235
86.947,27.9645,5787.6228,-7.7535
86.9475,27.9645,5774.3334,-7.6672
86.948,27.9645,5758.3447,-7.5632
86.9485,27.9645,5739.6188,-7.4415
86.949,27.9645,5718.2519,-7.3026
86.9495,27.9645,5694.4686,-7.148
86.95,27.9645,5668.6071,-6.9799
86.9,27.9651,5479.4045,-5.7501
86.9005,27.9651,5495.3646,-5.8539
86.901,27.9651,5511.8826,-5.9612
86.9015,27.9651,5528.9512,-6.0722
86.902,27.9651,5546.5608,-6.1866
86.9025,27.9651,5564.6994,-6.3045
86.903,27.9651,5583.3525,-6.4258
86.9035,27.9651,5602.5031,-6.5503
86.904,27.9651,5622.1316,-6.6779
86.9045,27.9651,5642.2156,-6.8084
86.9051,27.9651,5662.7303,-6.9417
86.9056,27.9651,5683.6481,-7.0777
86.9061,27.9651,5704.9387,-7.2161
86.9066,27.9651,5726.5693,-7.3567
86.9071,27.9651,5748.5043,-7.4993
86.9076,27.9651,5770.7056,-7.6436
86.9081,27.9651,5793.1328,-7.7894
86.9086,27.9651,5815.7429,-7.9363
86.9091,27.9651,5838.4906,-8.0842
86.9096,27.9651,5861.3286,-8.2326
86.9101,27.9651,5884.2073,-8.3813
86.9106,27.9651,5907.0755,-8.53
86.9111,27.9651,5929.88,-8.6782
86.9116,27.9651,5952.5664,-8.8257
86.9121,27.9651,5975.0788,-8.972
86.9126,27.9651,5997.3602,-9.1168
86.9131,27.9651,6019.3527,-9.2598
86.9136,27.9651,6040.9978,-9.4005
86.9141,27.9651,6062.2367,-9.5385
86.9146,27.9651,6083.0104,-9.6736
86.9152,27.9651,6103.2599,-9.8052
86.9157,27.9651,6122.927,-9.933
86.9162,27.9651,6141.9538,-10.0567
86.9167,27.9651,6160.2835,-10.1758
86.9172,27.9651,6177.8608,-10.2901
86.9177,27.9651,6194.6316,-10.3991
86.9182,27.9651,6210.5437,-10.5025
86.9187,27.9651,6225.5471,-10.6001
86.9192,27.9651,6239.5941,-10.6914
86.9197,27.9651,6252.6394,-10.7762
86.9202,27.9651,6264.6407,-10.8542
86.9207,27.9651,6275.5589,-10.9251
86.9212,27.9651,6285.3579,-10.9888
86.9217,27.9651,6294.0053,-11.045
86.9222,27.9651,6301.4721,-11.0936
86.9227,27.9651,6307.7333,-11.1343
86.9232,27.9651,6312.768,-11.167
86.9237,27.9651,6316.559,-11.1916
86.9242,27.9651,6319.0935,-11.2081
86.9247,27.9651,6320.363,-11.2164
86.9253,27.9651,6320.3631,-11.2164
86.9258,27.9651,6319.094,-11.2081
86.9263,27.9651,6316.5599,-11.1916
86.9268,27.9651,6312.7697,-11.167
86.9273,27.9651,6307.7364,-11.1343
86.9278,27.9651,6301.4774,-11.0936
86.9283,27.9651,6294.0144,-11.0451
86.9288,27.9651,6285.3734,-10.9889
86.9293,27.9651,6275.5849,-10.9253
86.9298,27.9651,6264.6837,-10.8544
86.9303,27.9651,6252.7093,-10.7766
86.9308,27.9651,6239.7062,-10.6921
86.9313,27.9651,6225.7246,-10.6012
86.9318,27.9651,6210.8206,-10.5043
86.9323,27.9651,6195.0575,-10.4019
86.9328,27.9651,6178.5066,-10.2943
86.9333,27.9651,6161.249,-10.1821
86.9338,27.9651,6143.3768,-10.0659
86.9343,27.9651,6124.995,-9.9465
86.9348,27.9651,6106.223,-9.8244
86.9354,27.9651,6087.1961,-9.7008
86.9359,27.9651,6068.0664,-9.5764
86.9364,27.9651,6049.0029,-9.4525
86.9369,27.9651,6030.1903,-9.3302
86.9374,27.9651,6011.8261,-9.2109
86.9379,27.9651,5994.116,-9.0958
86.9384,27.9651,5977.267,-8.9862
86.9389,27.9651,5961.4779,-8.8836
86.9394,27.9651,5946.9277,-8.789
86.9399,27.9651,5933.763,-8.7035
86.9404,27.9651,5922.0833,-8.6275
86.9409,27.9651,5911.9272,-8.5615
86.9414,27.9651,5903.2595,-8.5052
86.9419,27.9651,5895.9615,-8.4577
86.9424,27.9651,5889.8253,-8.4179
86.9429,27.9651,5884.5543,-8.3836
86.9434,27.9651,5879.7694,-8.3525
86.9439,27.9651,5875.0235,-8.3217
86.9444,27.9651,5869.8215,-8.2878
86.9449,27.9651,5863.6466,-8.2477
86.9455,27.9651,5855.9914,-8.1979
86.946,27.9651,5846.3893,-8.1355
86.9465,27.9651,5834.4466,-8.0579
86.947,27.9651,5819.8695,-7.9632
86.9475,27.9651,5802.4865,-7.8502
86.948,27.9651,5782.261,-7.7187
86.9485,27.9651,5759.2953,-7.5694
86.949,27.9651,5733.8249,-7.4039
86.9495,27.9651,5706.2025,-7.2243
86.95,27.9651,5676.8754,-7.0337
86.9,27.9656,5494.0743,-5.8455
86.9005,27.9656,5510.8723,-5.9547
86.901,27.9656,5528.2575,-6.0677
86.9015,27.9656,5546.2223,-6.1844
86.902,27.9656,5564.7564,-6.3049
86.9025,27.9656,5583.8474,-6.429
86.903,27.9656,5603.4799,-6.5566
86.9035,27.9656,5623.6359,-6.6876
86.904,27.9656,5644.295,-6.8219
86.9045,27.9656,5665.4335,-6.9593
86.9051,27.9656,5687.0253,-7.0997
86.9056,27.9656,5709.0413,-7.2428
86.9061,27.9656,5731.4498,-7.3884
86.9066,27.9656,5754.216,-7.5364
86.9071,27.9656,5777.3027,-7.6865
86.9076,27.9656,5800.6697,-7.8384
86.9081,27.9656,5824.2744,-7.9918
86.9086,27.9656,5848.0716,-8.1465
86.9091,27.9656,5872.0136,-8.3021
86.9096,27.9656,5896.0507,-8.4583
86.9101,27.9656,5920.1306,-8.6148
86.9106,27.9656,5944.1994,-8.7713
86.9111,27.9656,5968.2013,-8.9273
86.9116,27.9656,5992.0789,-9.0825
86.9121,27.9656,6015.7732,-9.2365
86.9126,27.9656,6039.2244,-9.389
86.9131,27.9656,6062.3716,-9.5394
86.9136,27.9656,6085.1532,-9.6875
86.9141,27.9656,6107.5072,-9.8328
86.9146,27.9656,6129.3715,-9.9749
86.9152,27.9656,6150.6843,-10.1134
86.9157,27.9656,6171.3839,-10.248
86.9162,27.9656,6191.4097,-10.3782
86.9167,27.9656,6210.7018,-10.5036
86.9172,27.9656,6229.202,-10.6238
86.9177,27.9656,6246.8533,-10.7385
86.9182,27.9656,6263.6008,-10.8474
86.9187,27.9656,6279.392,-10.95
86.9192,27.9656,6294.1764,-11.0461
86.9197,27.9656,6307.9066,-11.1354
86.9202,27.9656,6320.5381,-11.2175
86.9207,27.9656,6332.0296,-11.2922
86.9212,27.9656,6342.343,-11.3592
86.9217,27.9656,6351.4444,-11.4184
86.9222,27.9656,6359.3033,-11.4695
86.9227,27.9656,6365.8933,-11.5123
86.9232,27.9656,6371.1923,-11.5467
86.9237,27.9656,6375.1823,-11.5727
86.9242,27.9656,6377.85,-11.59
86.9247,27.9656,6379.1861,-11.5987
86.9253,27.9656,6379.1864,-11.5987
86.9258,27.9656,6377.8508,-11.59
86.9263,27.9656,6375.184,-11.5727
86.9268,27.9656,6371.1954,-11.5468
86.9273,27.9656,6365.8988,-11.5123
86.9278,27.9656,6359.3127,-11.4695
86.9283,27.9656,6351.4605,-11.4185
86.9288,27.9656,6342.37,-11.3594
86.9293,27.9656,6332.0741,-11.2925
86.9298,27.9656,6320.6106,-11.218
86.9303,27.9656,6308.0229,-11.1361
86.9308,27.9656,6294.3604,-11.0473
86.9313,27.9656,6279.6789,-10.9519
86.9318,27.9656,6264.0422,-10.8503
86.9323,27.9656,6247.5225,-10.7429
86.9328,27.9656,6230.2025,-10.6303
86.9333,27.9656,6212.1766,-10.5131
86.9338,27.9656,6193.5529,-10.3921
86.9343,27.9656,6174.4547,-10.268
86.9348,27.9656,6155.0221,-10.1416
86.9354,27.9656,6135.4131,-10.0142
86.9359,27.9656,6115.8033,-9.8867
86.9364,27.9656,6096.3848,-9.7605
86.9369,27.9656,6077.3634,-9.6369
86.9374,27.9656,6058.9538,-9.5172
86.9379,27.9656,6041.3719,-9.4029
86.9384,27.9656,6024.8255,-9.2954
86.9389,27.9656,6009.5025,-9.1958
86.9394,27.9656,5995.5568,-9.1051
86.9399,27.9656,5983.0943,-9.0241
86.9404,27.9656,5972.1573,-8.953
86.9409,27.9656,5962.7122,-8.8916
86.9414,27.9656,5954.6389,-8.8392
86.9419,27.9656,5947.725,-8.7942
86.9424,27.9656,5941.6662,-8.7548
86.9429,27.9656,5936.0729,-8.7185
86.9434,27.9656,5930.4848,-8.6822
86.9439,27.9656,5924.392,-8.6425
86.9444,27.9656,5917.2625,-8.5962
86.9449,27.9656,5908.5735,-8.5397
86.9455,27.9656,5897.8448,-8.47
86.946,27.9656,5884.6714,-8.3844
86.9465,27.9656,5868.7522,-8.2809
86.947,27.9656,5849.9124,-8.1584
86.9475,27.9656,5828.1171,-8.0168
86.948,27.9656,5803.4754,-7.8566
86.9485,27.9656,5776.2339,-7.6795
86.949,27.9656,5746.7611,-7.4879
86.9495,27.9656,5715.5228,-7.2849
86.95,27.9656,5683.0529,-7.0738
86.9,27.9661,5509.1635,-5.9436
86.9005,27.9661,5526.8235,-6.0584
86.901,27.9661,5545.1008,-6.1772
86.9015,27.9661,5563.9873,-6.2999
86.902,27.9661,5583.4725,-6.4266
86.9025,27.9661,5603.543,-6.557
86.903,27.9661,5624.1828,-6.6912
86.9035,27.9661,5645.3731,-6.8289
86.904,27.9661,5667.0922,-6.9701
86.9045,27.9661,5689.3153,-7.1145
86.9051,27.9661,5712.015,-7.2621
86.9056,27.9661,5735.1608,-7.4125
86.9061,27.9661,5758.719,-7.5657
86.9066,27.9661,5782.6534,-7.7212
86.9071,27.9661,5806.9247,-7.879
86.9076,27.9661,5831.4907,-8.0387
86.9081,27.9661,5856.3065,-8.2
86.9086,27.9661,5881.3248,-8.3626
86.9091,27.9661,5906.4953,-8.5262
86.9096,27.9661,5931.7657,-8.6905
86.9101,27.9661,5957.0812,-8.855
86.9106,27.9661,5982.385,-9.0195
86.9111,27.9661,6007.6185,-9.1835
86.9116,27.9661,6032.7212,-9.3467
86.9121,27.9661,6057.6314,-9.5086
86.9126,27.9661,6082.2859,-9.6689
86.9131,27.9661,6106.6208,-9.827
86.9136,27.9661,6130.5713,-9.9827
86.9141,27.9661,6154.0723,-10.1355
86.9146,27.9661,6177.0585,-10.2849
86.9152,27.9661,6199.4648,-10.4305
86.9157,27.9661,6221.2266,-10.572
86.9162,27.9661,6242.2799,-10.7088
86.9167,27.9661,6262.562,-10.8407
86.9172,27.9661,6282.0114,-10.9671
86.9177,27.9661,6300.5684,-11.0877
86.9182,27.9661,6318.1753,-11.2021
86.9187,27.9661,6334.7767,-11.31
86.9192,27.9661,6350.3197,-11.4111
86.9197,27.9661,6364.7545,-11.5049
86.9202,27.9661,6378.0341,-11.5912
86.9207,27.9661,6390.1151,-11.6697
86.9212,27.9661,6400.9578,-11.7402
86.9217,27.9661,6410.5262,-11.8024
86.9222,27.9661,6418.7883,-11.8561
86.9227,27.9661,6425.7165,-11.9012
86.9232,27.9661,6431.2874,-11.9374
86.9237,27.9661,6435.4822,-11.9646
86.9242,27.9661,6438.2868,-11.9829
86.9247,27.9661,6439.6916,-11.992
86.9253,27.9661,6439.6921,-11.992
86.9258,27.9661,6438.2883,-11.9829
86.9263,27.9661,6435.4853,-11.9647
86.9268,27.9661,6431.293,-11.9374
86.9273,27.9661,6425.7263,-11.9012
86.9278,27.9661,6418.805,-11.8562
86.9283,27.9661,6410.5541,-11.8026
86.9288,27.9661,6401.004,-11.7405
86.9293,27.9661,6390.1902,-11.6702
86.9298,27.9661,6378.1546,-11.592
86.9303,27.9661,6364.9451,-11.5061
86.9308,27.9661,6350.6171,-11.413
86.9313,27.9661,6335.2341,-11.313
86.9318,27.9661,6318.8689,-11.2066
86.9323,27.9661,6301.6053,-11.0944
86.9328,27.9661,6283.5398,-10.977
86.9333,27.9661,6264.7831,-10.8551
86.9338,27.9661,6245.4623,-10.7295
86.9343,27.9661,6225.7222,-10.6012
86.9348,27.9661,6205.7261,-10.4712
86.9354,27.9661,6185.6563,-10.3408
86.9359,27.9661,6165.7123,-10.2111
86.9364,27.9661,6146.1082,-10.0837
86.9369,27.9661,6127.0675,-9.9599
86.9374,27.9661,6108.8153,-9.8413
86.9379,27.9661,6091.5686,-9.7292
86.9384,27.9661,6075.524,-9.6249
86.9389,27.9661,6060.8432,-9.5295
86.9394,27.9661,6047.6379,-9.4436
86.9399,27.9661,6035.9549,-9.3677
86.9404,27.9661,6025.7619,-9.3015
86.9409,27.9661,6016.9372,-9.2441
86.9414,27.9661,6009.2638,-9.1942
86.9419,27.9661,6002.4294,-9.1498
86.9424,27.9661,5996.0334,-9.1082
86.9429,27.9661,5989.6022,-9.0664
86.9434,27.9661,5982.6106,-9.021
86.9439,27.9661,5974.5107,-8.9683
86.9444,27.9661,5964.764,-8.905
86.9449,27.9661,5952.8763,-8.8277
86.9455,27.9661,5938.4313,-8.7338
86.946,27.9661,5921.1203,-8.6213
86.9465,27.9661,5900.7654,-8.489
86.947,27.9661,5877.3337,-8.3367
86.9475,27.9661,5850.9413,-8.1651
86.948,27.9661,5821.8469,-7.976
86.9485,27.9661,5790.4351,-7.7718
86.949,27.9661,5757.1918,-7.5557
86.9495,27.9661,5722.6729,-7.3314
86.95,27.9661,5687.4703,-7.1026
86.9,27.9666,5524.6588,-6.0443
86.9005,27.9666,5543.2038,-6.1648
86.901,27.9666,5562.3972,-6.2896
86.9015,27.9666,5582.2303,-6.4185
86.902,27.9666,5602.6921,-6.5515
86.9025,27.9666,5623.7685,-6.6885
86.903,27.9666,5645.4428,-6.8294
86.9035,27.9666,5667.6952,-6.974
